Sep=;
#X1;-673;(-2692)
#Z1;-617;(-2468)
#X2;672;(2688)
#Z2;616;(2464)
#scale;1:4
seed;#;badlands;bamboo_jungle;beach;birch_forest;cherry_grove;cold_ocean;dark_forest;deep_cold_ocean;deep_frozen_ocean;deep_lukewarm_ocean;deep_ocean;desert;eroded_badlands;flower_forest;forest;frozen_ocean;frozen_peaks;frozen_river;grove;ice_spikes;jagged_peaks;jungle;lukewarm_ocean;mangrove_swamp;meadow;mushroom_fields;ocean;old_growth_birch_forest;old_growth_pine_taiga;old_growth_spruce_taiga;pale_garden;plains;river;savanna;savanna_plateau;snowy_beach;snowy_plains;snowy_slopes;snowy_taiga;sparse_jungle;stony_peaks;stony_shore;sunflower_plains;swamp;taiga;warm_ocean;windswept_forest;windswept_gravelly_hills;windswept_hills;windswept_savanna;wooded_badlands
9142307243562119066;46;52612;9231;34893;24053;0;43073;37512;19169;8253;126801;81482;122233;16851;6204;110772;25103;10;6279;82;7304;0;35173;130564;0;1568;36;182768;27219;1126;0;5037;94367;81115;58907;5529;4462;23115;0;10395;15332;1911;20641;932;1977;7706;194064;426;586;1433;2099;20559
1032168739597987743;37;0;8727;47300;36819;2097;53316;19563;29604;0;251720;139456;134;0;6289;138819;0;1731;114;7336;0;3791;26036;211842;0;12090;15981;215101;13968;0;0;8203;123607;58021;80949;862;0;3422;4769;227;20238;0;23908;4475;966;1611;87665;0;0;0;207;0
2744381022928908201;42;17121;9179;37585;48678;2649;12104;52946;3350;0;229933;73375;89994;10443;19926;169617;0;5027;0;8877;0;36;12674;144476;0;18783;1610;216862;57212;658;2876;7701;116561;82494;9644;651;0;0;254;0;18170;1105;31451;8710;8832;9397;103230;1988;0;1650;861;12274
-7112872661478264910;51;18725;2461;49509;23143;972;39375;21068;9787;978;118259;161146;45521;2953;20881;121246;11892;6609;3062;10566;124;277;32349;205380;14417;12162;233;218930;20545;3714;16796;2290;121210;87922;121010;2275;1819;5865;428;2583;14318;126;24592;16829;19168;28423;1196;848;1252;4481;4923;6326
-3327878649650073632;42;51;14423;46378;82903;4657;8698;133665;1999;0;93380;154527;11929;0;17575;173456;0;2848;0;1076;0;1818;45038;97507;434;11476;5823;182881;64039;24299;14374;13227;135632;113978;21283;2077;0;0;4329;0;26972;35;22400;14042;19732;33025;46093;3895;0;1209;605;7176
2164261095928246260;50;3500;7363;24614;7203;4722;14874;19374;65;36749;129582;69017;141052;1181;1491;78349;98469;4408;9881;17345;401;5249;10060;68313;320;9392;33127;101897;13279;23035;21941;5392;81228;57096;29726;72;6308;38291;5007;17457;6046;0;19857;11622;10729;41594;361411;997;491;1631;7162;2594
8059191533179514872;43;0;17317;52145;56757;1612;39519;51980;24198;3119;74691;116310;0;0;8665;141706;5888;1618;1471;17502;790;11983;39209;145148;0;20832;9296;263314;35456;7869;7556;2897;107725;84000;168539;22133;218;3453;11776;2554;24017;5160;28575;5028;0;37482;0;50;0;1305;101;0
-2276569611635773441;45;21291;22618;28047;21806;2791;36829;41034;1011;0;234867;64658;16144;13724;3834;158144;4881;1762;1916;5761;0;1898;36232;242019;1269;19938;944;90266;17163;10283;6365;14870;112019;84535;139820;14335;1882;7405;4097;1430;21533;4013;27418;3648;0;28376;79186;0;0;0;1361;7541
4504444052300640269;44;0;805;63446;34320;490;78437;44607;55577;5449;60974;201767;0;0;3551;142148;18817;204;7943;3779;5347;1430;8643;128239;0;2351;977;301803;36378;17208;17882;2627;120091;88594;12445;112;7371;39282;0;14402;7688;26;24711;27875;20074;38266;0;1274;9116;4208;230;0
3609353626360754201;49;12331;14298;48520;20296;510;31399;66099;6206;17883;120890;115951;60818;9961;974;88844;45363;4846;4604;26264;0;3601;48981;81171;48;6055;1816;182853;31013;22622;16386;7849;94568;84592;39536;12203;670;12708;15684;6708;14092;3403;15944;1884;11491;29164;204532;252;0;714;3950;10417
-1959910262836285415;40;0;22427;38414;48343;3859;4672;59892;6303;0;175780;165796;11447;0;7790;127321;0;1690;0;12830;0;5390;31348;203477;37359;14404;5628;143790;55427;6755;21436;4791;84636;78410;58397;19;0;0;1767;0;27380;120;11346;8202;13633;13915;125326;4128;0;2953;14363;0
-2949857755927662530;45;60487;3913;19922;25163;5272;750;25672;0;0;196022;283;53669;35820;2785;144483;2232;1863;175;4806;10;444;34733;178656;0;30710;18547;10391;23083;8763;1440;6024;106923;94121;111055;13165;306;3059;3336;0;15070;3764;34199;1620;3513;41961;318075;0;962;846;0;12871
3159838088553836609;40;0;2683;22591;31676;2109;97023;15154;43057;0;83069;303723;0;0;182;181210;3197;5765;9553;13685;4240;772;4146;30288;0;18638;24845;394049;35152;4808;1638;1569;100469;55536;4;0;2002;31529;7577;23599;4315;467;44958;105;696;54043;0;842;0;0;0;0
-2377337653298188211;46;5228;6357;31040;51196;1942;28278;102036;39831;0;152491;143849;6483;2536;5044;152636;295;0;127;1274;0;247;15978;211191;8550;11595;6752;158950;39619;39441;14170;6315;94329;79548;30429;728;161;0;0;42;41882;5;25163;4839;44332;30940;37869;4182;5532;6711;10161;660
-3272146604261363629;39;609;2781;56018;43501;7011;25835;59900;5977;0;189501;122974;12224;0;14032;205873;0;158;0;465;0;0;6941;144361;0;10623;6399;233919;50191;11217;8400;5651;163157;88569;45718;344;0;0;12;0;10140;0;7931;25264;2495;28247;51647;3637;0;1985;6635;622
2264466187637239905;45;0;1996;46515;29390;2472;106733;30380;30330;35411;235784;128262;7306;0;23006;104225;48083;2153;8875;9165;1499;2;6182;177009;0;10461;4860;147741;35363;4529;3993;11101;136792;63920;11826;0;4524;48020;1164;15374;5030;0;18329;11542;1941;36364;46527;571;1724;2318;2172;0
5680446504997761149;45;21679;5426;23581;18695;714;11445;24414;4194;0;102452;45062;279181;7090;915;142422;4084;86;4904;160;519;0;10696;93220;0;12652;922;61132;23191;13109;11288;4498;78798;112504;55281;2458;1065;22226;0;10888;9016;0;9649;616;8573;29598;330586;92;0;1659;5709;54515
-3596405777432039282;43;19421;8917;35786;47128;124;75401;30451;13736;0;55364;148225;46771;8414;6310;150818;0;4188;0;12583;0;7304;24013;80985;1601;9006;2091;188062;36416;2386;748;2319;139684;79342;54780;5677;0;0;9786;0;24399;7104;22317;9851;27908;24611;221746;811;0;5620;1966;6794
-1490410001682911048;46;9388;9843;32931;32501;2972;60806;28813;13190;110;101124;192275;9654;4153;30816;89915;5627;402;340;273;35;175;41698;277171;0;8564;0;217017;22473;6508;1732;2976;107832;69940;48435;4725;1121;4643;909;3359;29164;5879;54770;14312;0;18843;92764;0;0;751;1;34
4901886719416086714;46;3357;723;65330;26817;983;85377;19118;48364;0;27997;302149;15773;3536;2134;152781;0;3522;489;5327;0;435;16800;86714;7422;6547;8323;296099;25989;16947;3632;3742;169443;85681;73661;2755;0;1417;3466;438;15214;681;16526;8240;4609;36682;723;1136;0;141;2193;1531
7961519716260917447;39;0;5309;49335;39248;804;30254;89200;1807;0;108597;199055;0;0;8454;194040;0;248;0;4952;0;1095;15069;185353;720;16508;1719;198563;40850;8649;4359;10377;142230;92582;91659;1098;0;0;273;0;9298;391;25130;5549;9970;60811;0;1377;1349;3538;1144;0
-5977684080404188941;39;10362;18060;34596;25051;1745;13386;30551;165;0;39028;54521;165574;5336;4598;141424;0;309;0;1305;0;0;69249;122468;52274;18191;2466;108860;29707;139;2863;8685;132314;101567;46248;2753;0;0;1713;0;23813;0;18858;9233;0;13894;334704;0;0;168;13584;1202
-9142870193515515636;49;11656;7294;31490;27872;8646;38963;33129;17029;0;215036;89588;72059;10620;1951;149658;4335;6053;6716;20741;0;3288;19705;181297;683;27976;8704;104138;20686;18262;7444;5950;115497;74470;38359;13986;500;18251;5917;33744;21909;5940;19134;1301;606;49008;100837;2991;208;616;6067;654
3122401916651319574;35;246;13290;53380;71303;824;0;91566;0;0;124686;194247;8585;0;5957;178847;0;29;0;8156;0;3362;23092;176398;3;18712;7875;270028;52649;0;0;3048;83536;85971;106536;11699;0;0;128;0;21117;969;15494;4359;0;0;7688;0;0;2328;4477;10379
1136314480980930862;39;5955;6062;20525;55057;3396;4006;49491;218;0;162365;104640;92132;0;6091;174093;0;5127;0;6598;0;715;28376;159910;19449;28723;25640;157279;45278;9169;7423;9607;144601;93374;19961;195;0;0;4052;0;18111;363;23624;6929;0;39006;117622;0;0;0;442;5359
-8195425421907447499;46;761;613;64056;18580;95;60615;5950;18715;0;74492;270548;48218;723;3012;142469;1091;123;1185;4627;0;4795;12911;207765;4294;10310;9715;210556;32042;3011;5706;1666;139400;80493;88035;1501;0;10236;5510;4245;17069;60;16139;4026;4017;25812;32026;0;0;525;13036;190
7199285479328461120;46;8293;6857;30292;45987;2127;47148;37521;6957;0;73289;18004;102058;1204;9563;150455;7;154;549;5936;0;3958;35865;183596;0;28591;8840;69756;34599;4325;13848;5055;127612;98431;167471;15221;0;0;4299;747;39623;1372;12005;6414;16455;47175;164584;5203;322;3575;3458;12163
5149584698921464134;42;30239;10635;31859;47773;1055;6046;89884;0;0;24431;325142;66604;4833;1729;172323;0;787;0;15482;0;5498;65165;62764;1066;2428;13768;193642;58012;7772;6652;4043;95831;102209;64980;9030;0;0;0;0;36874;1797;25490;930;8575;18790;11242;9718;670;5306;4679;15211
-8140256326472158906;43;2768;23854;53700;47637;4482;58762;68415;24213;0;133191;131748;24923;8;14875;172241;0;3983;0;9692;0;3260;46126;160978;3935;49512;3658;200176;41669;341;900;3281;157631;93047;31326;37;0;0;6236;0;20015;0;4438;16315;390;22113;11808;1578;60;1503;1953;4186
2113032650166907217;41;51297;10229;25820;19172;1722;21241;62689;59515;0;84443;165794;65229;17120;9678;86305;0;1303;0;6448;0;1669;33017;177831;20212;11621;3589;144802;20645;4112;5179;7590;107215;70709;72923;7001;0;0;4474;0;18120;6163;40178;18482;0;7327;121699;0;0;934;4063;63404
-8603001188184477339;45;28510;10350;42439;42726;4662;53517;46088;21057;5;141763;116148;144894;5076;589;131254;9730;1771;617;81;0;0;32176;165332;0;3457;0;187659;22789;0;0;7291;108301;95920;98314;6813;1185;2701;1622;1020;23349;1012;16566;8910;5557;1258;41527;499;80;1455;462;24432
-7344245092334423692;38;0;4785;48916;67213;2436;2571;36295;974;0;241116;149495;0;0;19935;214862;0;0;0;2837;0;1679;31516;156276;8515;8864;978;157980;64447;65;1769;2828;165485;90787;35257;33;0;0;308;0;28588;0;9213;10569;57847;9205;1505;9912;1830;11227;2846;0
-5585870912822955651;41;8793;7437;36628;24569;10394;17606;11268;2847;0;179249;10348;58068;2792;8943;132163;0;2044;0;2013;0;6;28392;236155;5;20452;12269;35638;33587;4730;6343;4092;128583;87366;138996;2451;0;0;1077;0;24064;0;13008;10539;679;19122;325592;699;0;0;2174;9783
7059110940926554503;42;0;1533;44272;35529;2289;92473;38321;9427;0;136014;203601;0;0;1050;188064;4842;1849;8571;11351;2097;6577;6500;120262;0;19176;0;230006;38810;10973;11271;3283;167972;73964;13898;0;2109;41672;4537;11185;4257;0;19907;3035;7666;74481;1721;2722;862;2740;95;0
845832305015533990;43;12481;12086;36987;8364;1620;11809;10232;17100;464;326422;72375;21880;2678;18737;138045;2476;116;65;188;0;0;47060;192003;9414;8007;16878;118355;12969;1291;207;7565;125740;86659;147700;18785;463;365;0;0;50615;2475;17954;3564;0;10891;79391;0;0;0;1543;6945
-6235796634047860293;47;39304;1776;42671;23193;1885;13338;29747;14078;57;110195;87689;91338;6222;7516;140796;9383;0;3114;575;3662;478;14010;140905;7128;16816;0;169781;20423;11573;8782;2705;181157;93484;13310;0;322;16920;308;2626;7457;0;23269;1976;27585;34592;210724;3426;5231;2929;9472;7036
-3966826846783262271;41;14151;3248;33271;15525;5213;1110;22549;0;0;247733;64694;8081;2687;1871;105594;0;4594;5700;11104;8186;2265;13971;203474;0;25293;17460;138249;44735;13606;14010;2034;157956;71420;44267;4382;0;33583;34830;439;12287;801;36129;1515;0;31638;172192;0;0;0;0;29117
-8575979590420254264;42;19848;23033;29565;35572;3397;43525;19476;13456;0;143968;171596;51513;8826;12195;125854;0;198;0;1021;0;1439;51371;134997;0;14168;3438;156403;24529;1134;503;3189;125226;107921;60463;7084;0;0;3205;0;41478;722;37827;19545;4971;5759;128461;0;797;5975;3356;13960
4292211919860806104;37;0;5188;48962;62983;24424;40148;50328;29337;0;126256;120553;0;0;22045;218774;0;4688;0;5446;0;634;25558;102339;0;29927;1070;272133;45663;2362;7700;3130;206645;94653;13824;135;0;0;4961;0;6329;0;22814;16139;259;36028;0;730;1230;4361;3208;0
4571435096757776888;45;1425;11715;45255;42057;6666;60095;50738;39992;2814;210019;77429;32018;0;9831;143929;3934;4165;451;7292;0;5870;42192;153879;4837;6056;4556;165037;51607;3044;2338;3896;145633;83797;19202;0;565;3;10650;1885;18776;0;28500;8666;0;5794;133169;11;0;116;10100;960
-6091681445972004360;39;11377;1709;51947;55711;4192;25873;60120;17593;0;152436;64203;75262;3116;572;88266;0;16;0;5611;0;1798;11392;263534;4060;5932;0;225712;37719;5809;80;5145;54851;72377;88056;958;0;0;77;0;19953;211;26592;5309;0;1099;197587;0;0;0;7676;7033
4264627372143161934;39;8674;28060;39415;31797;448;19183;30838;2980;0;130604;230089;24341;4606;4202;140469;0;786;0;7458;0;1389;64718;246912;0;6005;54476;128752;40530;0;0;10475;94906;70932;118966;21551;0;0;741;0;42523;9841;17812;393;2340;327;15206;0;0;1952;2965;3302
6978327622610596432;38;13324;10541;14995;25478;2307;49168;21319;56135;0;74475;105667;144892;3695;9121;74909;0;4439;0;12164;0;718;32681;140445;0;28768;14528;105880;28712;4126;864;4301;90411;63183;42991;2925;0;0;952;0;17964;438;25087;5637;0;7692;415772;0;0;0;0;4260
-3768949938155670960;42;2353;792;40022;44080;5681;36611;17743;47578;0;175819;192528;85443;1559;3695;191642;0;376;0;8011;0;2989;28407;163636;23575;16668;2533;161885;45592;66;40;10848;128147;83495;51359;2030;0;0;3317;0;16125;0;10486;15897;5595;5283;12855;2;0;977;1606;13618
-987414218300968331;47;24990;26511;39092;11941;4889;11300;19985;0;19314;74193;6242;39464;5912;10581;162298;40286;101;1724;4436;0;1496;92992;284435;2075;10210;1;52682;18221;428;0;2616;159798;100650;93153;5356;2673;7131;2121;3419;71063;6541;36418;4097;0;12116;175643;211;95;797;3478;7789
2570148012345012861;43;0;14068;60443;29563;1671;47653;28680;33830;0;171003;195942;0;0;13736;197548;0;1691;3074;5000;0;4844;24555;162495;567;23261;3921;146371;34322;10363;31294;1475;129301;93006;21101;30;55;3111;6139;6956;20023;0;1147;14448;21232;63671;20723;2705;490;4603;4853;0
-2791950293992983937;36;28;9067;39540;26634;907;92347;34779;33571;0;180435;179467;2993;0;18210;128049;0;360;0;5404;0;3097;34013;144989;0;5774;4689;279122;28377;0;0;1711;164810;71769;56442;5964;0;0;2694;0;25203;1521;29203;17342;0;11489;20726;0;158;0;80;0
6972698123076383416;43;1;4565;49467;37447;4533;63542;54010;27205;0;168405;79686;3039;213;15011;193271;0;483;0;2455;0;509;17200;148612;10475;20049;13950;118320;45617;21710;4652;7519;179879;99090;54141;2572;0;0;360;0;26753;0;20797;20712;27363;55655;46112;6478;2521;3416;3005;164
-4052958189656722739;42;0;47822;45737;34978;47;29897;15331;4733;0;200833;6752;45388;0;5610;141020;6714;0;4274;900;10317;92;51754;269415;81027;6902;7531;101635;23293;0;0;2389;140712;88709;63237;257;1011;16191;0;1086;45857;1254;19075;1916;24706;0;86432;776;3381;10560;11413;0
4787607878871560939;35;0;5010;43156;73001;6323;460;57137;209;0;145306;127931;0;0;11134;287053;0;2326;0;9048;0;1167;28481;116721;3557;20779;288;213331;81158;0;0;3184;187048;110734;36867;1014;0;0;493;0;18347;0;28073;13148;6501;7516;0;4406;0;7565;2492;0
-676665844012403955;47;3552;8292;28481;33711;3619;27654;67630;15822;0;118887;31034;60568;2901;3123;144606;0;2325;8573;3478;0;548;15566;183043;4848;8934;3621;96769;33577;11646;21664;12538;71949;87206;111298;13777;208;14681;1242;30663;24943;4265;20741;6776;4067;50233;242268;9803;0;57;9671;106
-8443686351366245618;36;0;14324;46265;88662;1205;17370;100271;907;0;117963;183931;0;0;1856;168639;0;7921;0;19806;0;13723;44588;184445;15124;8271;240;232947;72112;0;0;11881;112736;75510;36188;3104;0;0;4353;0;42346;1978;21633;2868;1274;4762;0;188;0;780;793;0
-680887968663063786;46;10532;29709;28578;44262;1701;2346;85540;0;0;81372;116819;42781;1951;8079;148427;0;15;11742;9553;301;6253;51185;89641;6304;21718;702;172748;62193;11116;5782;8750;159079;96993;54873;8080;0;26603;4643;35513;47991;4227;14172;16833;19924;41800;50967;3442;0;2382;2840;10502
8004585387697648434;37;8425;8754;38906;59257;5431;0;60400;0;0;157887;171108;7874;4974;8001;134063;0;5351;0;17839;0;3978;39254;245456;0;9766;30293;204672;55114;0;0;4752;118783;83123;57712;1874;0;0;2231;0;27992;90;35188;10198;1212;0;26960;650;0;2457;4445;6494
-3227673557941079237;41;19223;8170;56887;37038;715;6885;33429;1167;0;101973;185969;63144;1786;4515;141597;0;0;0;3070;0;1702;24669;161872;38763;4934;2420;217987;35337;1881;30;2624;134064;84914;68699;746;0;0;0;0;28166;1766;17090;5039;6906;7846;116741;603;0;1111;12921;16565
-4613374868287638720;39;0;0;49950;59315;6189;96040;44033;45142;0;57730;212285;0;0;8258;197703;7325;1521;2302;9684;0;1745;2613;72095;0;34880;1473;350623;35446;566;0;6883;162029;85686;17909;8;500;11574;682;5094;9027;0;28660;14118;3463;16082;0;1809;0;199;323;0
3620894100405891956;36;0;7353;50429;47821;2277;2399;55920;0;0;219653;83422;0;0;22149;180914;0;1383;0;7324;0;4385;50867;164785;10082;19102;14429;185485;55701;0;0;8195;152480;100764;71835;5599;0;0;2434;0;24592;210;11321;26774;43716;500;0;570;6764;6664;12666;0
2724959249535873925;39;29099;31767;32287;31662;1864;44702;44552;38707;0;142081;149799;35322;843;5886;92453;0;26;0;2220;0;1212;112114;213474;9693;19326;2706;117320;31991;2723;2326;9198;88947;91956;18856;0;0;0;333;0;32352;0;25217;7267;0;7643;154629;0;0;938;2180;25293
4009892518220018565;36;5603;36524;54635;40101;7793;0;63858;0;0;171547;73860;52573;2529;9085;166268;0;2057;0;603;0;1827;51523;265380;21477;16905;152;136007;20529;0;0;6357;136300;86367;102575;3995;0;0;4605;0;25337;1100;19642;8458;0;2639;57286;0;0;0;612;4855
-4766215780641524835;42;0;26650;53868;65377;2538;16160;33913;12457;0;124671;88348;0;0;25941;191749;61;4244;1291;10791;0;2829;43593;215718;0;19954;0;195627;63792;1188;2279;6994;154546;95506;61326;3898;67;8019;7075;57;25073;306;35577;20738;5172;22560;8789;837;0;239;1146;0
4690780486883095461;39;0;32195;56723;45257;4042;18177;25259;8772;0;60054;190963;0;0;6937;141336;0;1421;0;1822;0;111;46113;90979;24019;7078;6142;367253;41972;25525;12171;2565;160068;90412;43968;217;0;0;415;0;59444;658;15361;28345;7419;23064;0;886;2221;2619;8981;0
4094616486209926060;41;22723;14698;40703;27343;5914;13604;17612;18553;0;98616;299169;480;11278;12141;200345;0;3279;0;7538;0;5618;69994;87238;195;15823;14842;209732;27491;0;0;2658;154150;78724;71270;22599;0;0;8399;0;53230;9187;20297;8048;759;17;1657;86;0;2039;2232;683
1334472864585233365;37;8757;10152;25532;19433;5086;0;12802;0;0;228470;36772;36136;6644;0;160965;0;2831;0;6560;0;371;36663;230099;0;29151;10424;39979;20883;0;0;2521;152361;79119;78458;3812;0;0;2690;0;21245;3893;19452;1655;32688;3546;316172;737;0;5537;9055;313
2951828080764662765;43;0;1271;46648;27598;8155;83043;35887;34636;33924;54652;309304;0;0;11009;158374;50474;910;2108;3103;0;774;2405;24234;7843;16059;197;309311;20524;12857;13428;2583;133704;74227;6102;0;2524;2656;932;3915;2266;0;25743;7933;54601;63735;0;5484;344;1608;3879;0
-8635089335529491471;34;39786;8263;25206;3547;1866;0;8160;0;0;369659;47843;198868;2516;12996;65977;0;505;0;1172;0;0;48286;242559;288;1889;9919;57578;9252;0;0;2658;70997;77204;84653;2569;0;0;0;0;21444;1867;22250;13382;0;1661;200790;0;0;0;1334;4020
5838072491955729413;46;0;25304;41003;37795;2668;46399;31623;2676;0;148422;203997;184;0;10808;175169;13708;3150;4026;8544;626;1057;67931;166265;758;9529;4633;162402;25411;8671;4985;1930;166023;90844;46391;2695;115;7453;9001;5915;34991;1963;37953;9055;6185;21158;1054;0;335;1128;9031;0
-5939122008594828269;48;177;13046;36249;6869;3510;73944;20647;32166;23869;162072;211078;27296;443;6278;86908;63638;1245;21748;2982;481;155;15652;174948;0;3463;0;165359;12462;1931;1501;2479;96921;56492;33564;843;10050;52782;1526;81267;10973;0;22912;9556;8058;44256;28895;8816;8104;4151;1514;7688
-2607584184247503802;41;19087;15164;47431;49320;10353;3806;25675;1866;0;219834;71772;41834;2576;5646;142958;0;0;0;13;0;5;58144;281773;2854;5599;0;118815;34018;196;463;2747;149180;113219;107180;2138;0;0;10;0;54650;1303;11308;14194;591;3182;217;680;0;646;6068;34449
-797981558974696360;42;7408;4573;47118;16533;1234;13741;43593;6953;0;165393;164192;46292;1720;7290;132273;0;3;0;1902;0;1900;38777;164333;1588;8495;1908;216994;27207;2289;1374;7114;132195;77372;69212;38;0;0;197;0;18788;0;8692;11580;2395;5758;193455;1506;0;745;4573;2261
2220556091270378588;39;7634;4038;55592;74824;5012;28616;150734;7117;0;62661;158480;3885;871;13434;151865;0;1343;0;2191;0;0;21681;148871;159;16291;2121;263283;63456;16128;3145;15587;123090;100191;74204;7102;0;0;0;0;14833;507;15936;13117;0;20498;4368;0;0;126;4471;3502
-3394025269177076639;34;0;14552;36470;37866;3139;36203;87416;49439;0;66573;468567;0;0;8736;122927;0;147;0;290;0;0;23755;43783;0;5989;37750;272775;40240;11344;3067;4432;111449;74290;14637;0;0;0;12;0;18948;0;13657;13781;9035;13483;0;13039;0;2755;418;0
-6078733597043313564;49;8049;30580;25075;32884;2892;20147;27325;9720;0;68859;177817;11413;2416;3899;188515;3643;424;2583;214;0;265;80424;121141;200;15198;10510;183543;41527;8862;7242;3267;105436;91155;46921;4269;2005;5961;807;17937;26348;3949;39588;12363;42363;42241;70651;4606;1777;4065;2659;47229
5961640006731707499;36;0;4387;55894;54297;3652;3954;81360;170;0;80175;195166;0;0;29316;214637;0;1438;0;2788;0;1459;8498;132629;0;20900;721;303950;61865;3982;21268;4422;168599;100450;21375;372;0;0;1470;0;3566;0;11755;22408;2151;35873;0;1554;0;4118;345;0
-3930516574787586955;47;62224;6762;24541;17280;1944;28026;22352;8383;12;30879;78882;117458;43063;5096;113109;3500;434;743;3252;0;3460;31366;119522;22310;35589;0;125014;20162;9527;6150;5480;100662;74845;60738;16147;918;5297;3622;13;15524;5348;35573;4244;0;19878;333620;616;0;4;3922;33473
6878966955831735414;39;0;7266;37680;11877;87;16742;4595;7611;0;160330;129706;0;0;1675;198600;0;6055;4951;25363;0;6193;52482;221013;8896;26909;14250;180912;11202;0;0;999;171158;73915;76874;4709;0;15000;15092;20356;37891;4577;36147;61;30085;32838;0;1838;0;1928;3101;0
3309019826210485374;47;100823;16195;40230;14500;4250;23012;10751;8395;0;208961;31707;91690;18238;1433;85246;11469;581;4794;1737;410;806;63178;216496;30276;2852;14169;63439;13715;0;4331;1592;103751;84687;110125;1718;4918;31419;1872;11791;21811;0;20667;1781;9964;3308;146729;0;1946;707;5183;13311
7761391007819641983;44;130;0;26818;23571;855;123012;12428;94272;10644;172257;265873;252;0;1763;102450;32395;3664;10736;16579;3737;3054;3075;174661;2221;8593;6319;206167;29023;5570;9492;2918;88249;54593;24903;0;2896;22746;10117;29623;783;0;26515;4399;1734;38545;293;0;0;680;2359;0
-4309944843393551211;42;1138;4262;63346;40176;3159;42328;50291;64051;0;109090;207608;2212;225;24213;114176;0;870;0;8669;0;1580;16615;178098;27;12673;1995;386534;18492;2509;2534;4644;113891;70575;21635;1366;0;0;1029;0;6138;17;21719;39454;3045;4111;8314;2614;0;150;5391;0
1900519042750362794;44;0;782;40121;67316;340;6080;28191;8550;1639;94476;159999;0;0;334;212241;3163;3314;694;14641;0;2632;30115;140323;20346;24676;15683;243230;53301;1393;10681;2797;122731;96711;136045;3155;1436;235;1093;1008;22730;2615;24673;499;1823;54672;0;274;0;1675;2531;0
8628615411065173174;44;0;4795;33979;11161;0;44973;36217;81795;28246;268703;100586;7224;0;3866;71773;43386;1322;8111;899;0;392;18316;191126;0;2867;63776;119670;18193;1674;2771;3870;54449;45324;24542;3443;5748;43028;1219;27401;23004;34;13033;1276;656;34468;210432;846;0;163;2207;0
-1112107632983788352;39;26035;34437;38443;9405;1860;2213;19384;10272;0;166258;167720;19393;14222;1595;98895;0;2924;0;1841;0;428;92270;234123;0;8769;5050;153170;16427;0;0;3827;103272;91799;173174;16260;0;0;2871;0;58904;1487;30884;5292;1669;2718;38929;0;0;198;1754;2792
4863887597560149188;40;0;3206;62839;39685;2972;15442;57593;1065;0;145841;127679;10669;0;6174;184736;0;6685;0;10111;0;2214;23578;202996;4846;11676;927;233177;53623;919;5242;6513;151707;90719;63214;8473;0;0;3301;0;21802;3319;25937;18327;4489;11822;26736;2494;0;2876;5340;0
-7919861419707714352;41;0;1924;59450;43979;0;198326;85799;80984;2561;138314;201830;0;0;10910;113451;9625;0;506;1288;0;1404;4505;84372;0;5050;20851;244763;31622;13409;29197;3031;89425;82167;4955;646;703;595;243;54;296;0;11465;2761;10833;56665;0;2213;104;4641;6047;0
-5168162047384341288;37;1925;22245;54807;39482;1920;0;28149;0;0;106582;195199;26321;1027;11038;183896;0;533;0;7624;0;2425;56954;108732;8834;11831;0;312709;38150;0;0;7025;127652;100871;68973;3657;0;0;514;0;32270;599;21796;7026;3380;845;49643;0;0;5525;9238;1567
-5071897605349296912;40;22262;4763;35046;34135;30;98786;50834;74485;0;37543;363189;5467;8227;3101;161500;0;139;0;1226;0;279;35999;43410;0;4306;17508;320753;27559;5911;10168;18562;47560;69927;47081;8150;0;0;24;0;12278;12666;32165;0;12445;31175;0;758;710;533;0;304
-4924123242576202511;44;5551;679;34962;41553;11060;107917;41422;108590;0;27511;391365;12862;188;17178;137580;0;1822;122;5341;0;1869;28771;44820;13612;18397;6752;257957;39721;139;273;5234;133383;67484;19910;4292;0;4585;6490;569;15046;502;16577;12631;0;2581;3011;0;0;256;2547;7852
7936186968356959482;41;6334;0;40848;12317;47;170695;27975;76092;5;220524;163057;37284;18509;2067;123949;18235;0;4053;0;104;0;0;89308;0;1858;23167;217271;9726;12961;12599;2867;82565;57374;3355;0;3081;1507;0;10104;0;0;17114;1880;6159;55553;126431;225;731;1030;1834;169
-3926294450136926976;45;0;10059;37551;22901;83;62184;22119;62035;81498;178199;121473;1358;0;1891;128788;37236;1208;3714;15016;0;1963;20279;257775;6066;13460;965;110995;25377;7753;10314;4158;120327;69949;87665;9993;702;6229;2726;5801;11021;813;41265;1359;0;38673;13642;18;0;1071;3292;0
-5760103923406850810;47;1542;6503;37203;35314;6924;46356;62643;6734;4564;35376;17253;31979;981;19492;264271;16765;2128;2159;4975;838;1949;31016;120368;16338;18162;0;68750;30462;39284;17900;3323;208727;123248;61654;1875;2737;23953;2061;5375;29729;0;15420;27226;12654;66893;114483;6018;0;5906;1453;0
-912823349472643832;48;8029;7492;40942;23983;1088;87718;13050;25707;364;164346;140959;70718;3232;141;96959;1262;2977;6060;11722;14;956;17025;192216;31724;7019;552;169546;31416;6565;6477;6381;96191;59266;23748;0;344;23858;3956;10683;9436;0;21903;932;3601;22290;194312;3000;0;1105;3794;5905
